230118,000000,4519.0000000,4543.0000000,4410.0000000,4543.0000000,38531
240118,000000,4525.0000000,4625.0000000,4507.0000000,4568.0000000,84065
250118,000000,4592.0000000,4617.0000000,4521.0000000,4570.0000000,48252
260118,000000,4575.0000000,4648.0000000,4500.0000000,4500.0000000,125655
290118,000000,4518.0000000,4620.0000000,4450.0000000,4599.0000000,42701
300118,000000,4578.0000000,4600.0000000,4523.0000000,4547.0000000,17813
310118,000000,4550.0000000,4599.0000000,4527.0000000,4580.0000000,35673
010218,000000,4566.0000000,4597.0000000,4505.0000000,4535.0000000,24445
020218,000000,4515.0000000,4542.0000000,4500.0000000,4509.0000000,25629
050218,000000,4491.0000000,4589.0000000,4476.0000000,4542.0000000,41522
060218,000000,4512.0000000,4547.0000000,4462.0000000,4500.0000000,58305
070218,000000,4515.0000000,4550.0000000,4351.0000000,4351.0000000,49044
080218,000000,4349.0000000,4420.0000000,4342.0000000,4381.0000000,57487
090218,000000,4393.0000000,4428.0000000,4313.0000000,4322.0000000,50771
120218,000000,4341.0000000,4413.0000000,4306.0000000,4350.0000000,35708
130218,000000,4358.0000000,4399.0000000,4337.0000000,4386.0000000,28898
140218,000000,4401.0000000,4489.0000000,4350.0000000,4467.0000000,39484
150218,000000,4478.0000000,4564.0000000,3674.0000000,4490.0000000,69251
160218,000000,4540.0000000,4556.0000000,4481.0000000,4503.0000000,25476
190218,000000,4495.0000000,4538.0000000,4371.0000000,4497.0000000,16591
200218,000000,4474.0000000,4514.0000000,4450.0000000,4489.0000000,17686
210218,000000,4484.0000000,4569.0000000,4451.0000000,4569.0000000,27380
220218,000000,4548.0000000,4561.0000000,4472.0000000,4520.0000000,32148
260218,000000,4520.0000000,4595.0000000,4477.0000000,4499.0000000,51094
270218,000000,4517.0000000,4548.0000000,4471.0000000,4548.0000000,32833
280218,000000,4528.0000000,4646.0000000,4491.0000000,4646.0000000,84048
010318,000000,4550.0000000,4745.0000000,4521.0000000,4706.0000000,68962
020318,000000,4720.0000000,4802.0000000,4690.0000000,4760.0000000,32849
050318,000000,4720.0000000,4781.0000000,4701.0000000,4708.0000000,15490
060318,000000,4711.0000000,4744.0000000,4630.0000000,4703.0000000,33973
070318,000000,4670.0000000,4708.0000000,4581.0000000,4677.0000000,53202
090318,000000,4656.0000000,4745.0000000,4656.0000000,4745.0000000,15669
120318,000000,4744.0000000,4829.0000000,4729.0000000,4829.0000000,27015
130318,000000,4802.0000000,4930.0000000,4781.0000000,4930.0000000,44761
140318,000000,4920.0000000,4950.0000000,4835.0000000,4879.0000000,36429
150318,000000,4860.0000000,4903.0000000,4769.0000000,4838.0000000,34243
160318,000000,4849.0000000,4850.0000000,4767.0000000,4780.0000000,93543
190318,000000,4777.0000000,4795.0000000,4701.0000000,4708.0000000,29730
200318,000000,4725.0000000,4725.0000000,4642.0000000,4680.0000000,28747
210318,000000,4666.0000000,4695.0000000,4550.0000000,4575.0000000,53566
220318,000000,4598.0000000,4599.0000000,4455.0000000,4465.0000000,37500
230318,000000,4462.0000000,4499.0000000,4388.0000000,4447.0000000,35885
260318,000000,4444.0000000,4445.0000000,4393.0000000,4393.0000000,31434
270318,000000,4403.0000000,4464.0000000,4330.0000000,4330.0000000,39054
280318,000000,4329.0000000,4545.0000000,4328.0000000,4545.0000000,53255
290318,000000,4535.0000000,4546.0000000,4454.0000000,4461.0000000,50411
300318,000000,4479.0000000,4523.0000000,4469.0000000,4520.0000000,19829
020418,000000,4539.0000000,4545.0000000,4387.0000000,4387.0000000,15547
030418,000000,4408.0000000,4514.0000000,4404.0000000,4514.0000000,21916
040418,000000,4514.0000000,4526.0000000,4471.0000000,4475.0000000,39389
050418,000000,4515.0000000,4557.0000000,4483.0000000,4497.0000000,57712
060418,000000,4512.0000000,4525.0000000,4325.0000000,4359.0000000,78146
090418,000000,4380.0000000,4394.0000000,3208.0000000,3561.0000000,353551
100418,000000,3500.0000000,3716.0000000,3334.0000000,3677.0000000,185506
110418,000000,3700.0000000,3876.0000000,3582.0000000,3585.0000000,124723
120418,000000,3666.0000000,3703.0000000,3551.0000000,3599.0000000,250563
130418,000000,3615.0000000,3645.0000000,3514.0000000,3550.0000000,89099
160418,000000,3507.0000000,3656.0000000,3435.0000000,3541.0000000,69321
170418,000000,3570.0000000,3668.0000000,3570.0000000,3657.0000000,85994
180418,000000,3652.0000000,3900.0000000,3642.0000000,3718.0000000,287360
190418,000000,3768.0000000,3812.0000000,3727.0000000,3775.0000000,83187
200418,000000,3768.0000000,3799.0000000,3751.0000000,3790.0000000,32808
230418,000000,3801.0000000,3900.0000000,3709.0000000,3900.0000000,94138
240418,000000,3880.0000000,4020.0000000,3840.0000000,3906.0000000,91669
250418,000000,3880.0000000,3949.0000000,3806.0000000,3947.0000000,40916
260418,000000,3950.0000000,3999.0000000,3905.0000000,3920.0000000,38514
270418,000000,3938.0000000,3999.0000000,3929.0000000,3937.0000000,27708
280418,000000,3937.0000000,3961.0000000,3911.0000000,3946.0000000,4565
300418,000000,3952.0000000,4020.0000000,3929.0000000,3995.0000000,21491
020518,000000,3970.0000000,3989.0000000,3850.0000000,3850.0000000,55294
030518,000000,3879.0000000,3942.0000000,3850.0000000,3863.0000000,48376
040518,000000,3880.0000000,3969.0000000,3875.0000000,3955.0000000,30711
070518,000000,3973.0000000,4038.0000000,3969.0000000,3976.0000000,34623
080518,000000,3959.0000000,3960.0000000,3890.0000000,3940.0000000,43824
100518,000000,3945.0000000,3979.0000000,3862.0000000,3920.0000000,47647
110518,000000,3935.0000000,3939.0000000,3857.0000000,3868.0000000,60732
140518,000000,3872.0000000,3885.0000000,3810.0000000,3885.0000000,45530
150518,000000,3849.0000000,3868.0000000,3737.0000000,3737.0000000,59619
160518,000000,3749.0000000,3811.0000000,3705.0000000,3710.0000000,43225
170518,000000,3723.0000000,3760.0000000,3685.0000000,3688.0000000,68971
180518,000000,3701.0000000,3760.0000000,3696.0000000,3730.0000000,32989
210518,000000,3745.0000000,3789.0000000,3721.0000000,3739.0000000,59354
220518,000000,3763.0000000,3775.0000000,3703.0000000,3738.0000000,81158
230518,000000,3751.0000000,3796.0000000,3701.0000000,3712.0000000,76927
240518,000000,3725.0000000,3757.0000000,3715.0000000,3737.0000000,38033
250518,000000,3773.0000000,3773.0000000,3721.0000000,3728.0000000,37473
280518,000000,3739.0000000,3796.0000000,3734.0000000,3785.0000000,13618
290518,000000,3787.0000000,3820.0000000,3731.0000000,3755.0000000,67141
300518,000000,3755.0000000,3799.0000000,3725.0000000,3725.0000000,57237
310518,000000,3741.0000000,3822.0000000,3721.0000000,3750.0000000,129324
010618,000000,3766.0000000,3861.0000000,3763.0000000,3800.0000000,93332
040618,000000,3808.0000000,3949.0000000,3808.0000000,3940.0000000,70760
050618,000000,3941.0000000,3955.0000000,3919.0000000,3940.0000000,44235
060618,000000,3940.0000000,3947.0000000,3910.0000000,3911.0000000,54512
070618,000000,3935.0000000,3993.0000000,3909.0000000,3941.0000000,92334
080618,000000,3835.0000000,3912.0000000,3785.0000000,3785.0000000,112369
090618,000000,3825.0000000,3834.0000000,3800.0000000,3810.0000000,6550
110618,000000,3807.0000000,3888.0000000,3790.0000000,3830.0000000,21274
130618,000000,3847.0000000,3880.0000000,3833.0000000,3845.0000000,33018
140618,000000,3829.0000000,3931.0000000,3817.0000000,3903.0000000,35223
150618,000000,3870.0000000,3979.0000000,3870.0000000,3979.0000000,77559
180618,000000,3951.0000000,3978.0000000,3870.0000000,3870.0000000,52289
190618,000000,3858.0000000,3929.0000000,3822.0000000,3890.0000000,51622
200618,000000,3906.0000000,3959.0000000,3877.0000000,3943.0000000,43971
210618,000000,3958.0000000,3958.0000000,3806.0000000,3806.0000000,60607
220618,000000,3822.0000000,3940.0000000,3806.0000000,3873.0000000,41142
250618,000000,3889.0000000,3909.0000000,3862.0000000,3890.0000000,21786
260618,000000,3899.0000000,3949.0000000,3860.0000000,3894.0000000,37120
270618,000000,3910.0000000,3940.0000000,3870.0000000,3880.0000000,29959
280618,000000,3871.0000000,4175.0000000,3871.0000000,4108.0000000,141990
290618,000000,4145.0000000,4206.0000000,4012.0000000,4206.0000000,60673
020718,000000,4186.0000000,4200.0000000,4129.0000000,4170.0000000,33793
030718,000000,4170.0000000,4182.0000000,4079.0000000,4123.0000000,31824
040718,000000,4106.0000000,4157.0000000,4103.0000000,4131.0000000,13586
050718,000000,4114.0000000,4192.0000000,4106.0000000,4192.0000000,26432
060718,000000,4175.0000000,4201.0000000,4151.0000000,4186.0000000,26183
090718,000000,4196.0000000,4280.0000000,4190.0000000,4276.0000000,26163
100718,000000,4259.0000000,4320.0000000,4214.0000000,4220.0000000,50496
